id,name,rating,price_level,indoor_outdoor,latitude,longitude,opening_time,gmaps_link,features_text
ChIJ4ddwbASPsUcRuhjNLkHPTqc,Miniatur Wunderland,4.8,PRICE_LEVEL_UNSPECIFIED,Outdoor,53.543842899999994,9.9890989,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:30 AM – 8:00 PM,https://maps.google.com/?cid=12055801131382413498&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,museum tourist attraction point of interest establishment
ChIJ68iBTQyPsUcRNPB-aZT4YuI,St. Pauli Piers,4.7,PRICE_LEVEL_UNSPECIFIED,Outdoor,53.5453799,9.9660023,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=16312874116598132788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJT8RwZwaPsUcRhkKYaCqr5LI,Elbphilharmonie Hamburg,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,53.5413305,9.9844647,No Opening Hours Data,https://maps.google.com/?cid=12890616232072987270&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,concert hall tourist attraction observation deck live music venue auditorium event venue point of interest establishment
ChIJ6cjadQSPsUcRAgwQUOqpfaU,Hamburg Dungeon,4.5,PRICE_LEVEL_UNSPECIFIED,Outdoor,53.5438402,9.98944,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 5:00 PM,https://maps.google.com/?cid=11924874212177611778&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction performing arts theater event venue service point of interest establishment
ChIJnQn-7D2PsUcRXC53QWChQkM,Planten un Blomen,4.8,PRICE_LEVEL_UNSPECIFIED,Outdoor,53.5620171,9.9820652,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,https://maps.google.com/?cid=4846613583791337052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,park tourist attraction point of interest establishment
ChIJL8-shxuPsUcRYwJK6K8knT8,Hamburg Townhall,4.7,PRICE_LEVEL_UNSPECIFIED,Outdoor,53.5504312,9.992333499999999,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM,https://maps.google.com/?cid=4583860333668074083&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,city hall tourist attraction historical landmark historical place local government office government office service point of interest establishment
ChIJAQAAkAKPsUcRgJn-oX24pYo,Speicherstadt,4.8,PRICE_LEVEL_UNSPECIFIED,Outdoor,53.546013099999996,10.0021364,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=9990594198119553408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJq2cnIEujY0ERYYlRjZqHwt0,Alsterfontäne,4.7,PRICE_LEVEL_UNSPECIFIED,Outdoor,53.5550625,9.995816099999999,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,https://maps.google.com/?cid=15979483525729585505&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction historical landmark historical place point of interest establishment
ChIJMQkWH7GPsUcREVNubkHNSYA,Inner Alster,4.7,PRICE_LEVEL_UNSPECIFIED,Outdoor,53.554626999999996,9.991479000000002,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=9244145391063946001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJO_W-ouaOsUcRu5bbsnkRzJk,Museum of Art and Industry,4.5,PRICE_LEVEL_UNSPECIFIED,Outdoor,53.5512167,10.0097694,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM,https://maps.google.com/?cid=11082251997441398459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,museum tourist attraction art museum point of interest establishment
