id,name,rating,price_level,indoor_outdoor,latitude,longitude,features_text
ChIJZ4ThickxMTARvvjDDIvvrcw,Tjong A Fie Mansion,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5855183999999998,98.6805521,tourist attraction historical landmark historical place museum point of interest establishment
ChIJ1dAecNAxMTARgTc1MDi9n3g,Rahmat International Wildlife Museum & Gallery,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5792091,98.66760939999999,museum tourist attraction point of interest establishment
ChIJta-890swMTARJJlPBPxIySM,Sri Deli Park,4.4,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5764562,98.6866142,park tourist attraction point of interest establishment
ChIJz_41qy0wMTARGhpYhUhdZAE,Vihara Gunung Timur,4.7,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5780597,98.6689928,buddhist temple tourist attraction place of worship association or organization point of interest establishment
ChIJaexxOdQxMTARt3BU1MPMyK0,Mariamman Temple,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5839019999999997,98.671177,hindu temple tourist attraction place of worship association or organization point of interest establishment
ChIJtUMMEzQyMTAReKnbSCn-5_g,Cemara Asri Bird Park,4.3,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.63594,98.701111,park tourist attraction point of interest establishment
ChIJt8Ujpc0xMTARYJ0-hHkWeJ4,Museum Perjuangan TNI,4.5,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5837488999999993,98.6741919,museum tourist attraction point of interest establishment
ChIJScVUPJUxMTAR5KLhMri4djE,Monumen Guru Patimpus Sembiring Pelawi,4.5,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5914348000000005,98.67108859999999,tourist attraction point of interest establishment
ChIJFf2orIYxMTARFJF-loUJuds,Little India Gate ( குட்டி இந்தியா நுழைவாயில்/Gerbang India Kecil),4.5,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5837003999999992,98.67110699999999,tourist attraction point of interest establishment
ChIJQYxHrfsxMTARrnQL5fqgWpo,Pos Bloc Medan,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5917195,98.6773468,tourist attraction point of interest establishment
ChIJn79-5S4wMTARvQWiTTzKq-s,Kampoeng Selfie (Kongsi),4.3,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5732505,98.66771430000001,tourist attraction point of interest establishment
ChIJ00mLBQAxMTARX0Sz2ueCBxU,"Car Free Day Medan, Every Sunday",5.0,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5907951,98.6774975,tourist attraction point of interest establishment
ChIJoQy5EgAxMTARuSjWPSqBLbE,Tempur kidul,0.0,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5951956000000003,98.6722227,tourist attraction point of interest establishment
ChIJ7w2mdAAxMTAR6rDhvj7W3BM,Yusnidar,0.0,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5951956000000003,98.6722227,tourist attraction point of interest establishment
ChIJpVyiA9sxMTARqS9AoI2bz8o,TUGU AIR MANCUR Sinar Indonesia Baru Petisah,4.3,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5932293,98.66873489999999,monument tourist attraction point of interest establishment
ChIJIZoB47QxMTAROnD5LxzyTKQ,"Oud Médan , Tirtanadi "" Dutch Indie "" Water Tower",4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5821752,98.6851222,historical landmark tourist attraction historical place point of interest establishment
ChIJL5dub_MxMTARJNsQ1RJ60ww,CAMUCAMU MEDAN,5.0,PRICE_LEVEL_UNSPECIFIED,Outdoor,3.5754976,98.66381310000001,tourist attraction point of interest establishment
ChIJrbUpddMxMTARqvOs0vnkpkM,Koki Sunda,4.8,PRICE_LEVEL_MODERATE,Indoor,3.5826872999999995,98.6666044,indonesian restaurant wedding venue event venue restaurant food service point of interest establishment
ChIJyygHdBouMTAReDqFVw402R8,Lembur Kuring,4.6,PRICE_LEVEL_MODERATE,Indoor,3.6085046000000003,98.6530564,seafood restaurant restaurant food point of interest establishment
ChIJeZ9DXsoxMTAR96vCFq0Vu3Q,Wajir Seafood,4.6,PRICE_LEVEL_MODERATE,Indoor,3.5836213999999993,98.68047899999999,seafood restaurant restaurant food point of interest establishment
ChIJ0_HXg0sxMTARLlqW-xW4rjk,Penthouse on 19th,4.8,PRICE_LEVEL_UNSPECIFIED,Indoor,3.5965587999999995,98.67941309999999,restaurant fine dining restaurant wine bar cocktail bar bar association or organization food point of interest establishment
ChIJkZaahdUxMTARy3PhPidZM4M,Cow & Co.,4.7,PRICE_LEVEL_UNSPECIFIED,Indoor,3.5835390000000005,98.661417,western restaurant restaurant food point of interest establishment
ChIJs9mrhcoxMTAREPUbQbT53BU,"Miramar Restaurant, Medan",4.4,PRICE_LEVEL_MODERATE,Indoor,3.5825398,98.68204329999999,indonesian restaurant restaurant food point of interest establishment
ChIJLd08mr4xMTARphLSzN5sLDs,INTERLOKAL,4.8,PRICE_LEVEL_UNSPECIFIED,Indoor,3.5793519999999996,98.6692034,indonesian restaurant restaurant food point of interest establishment
ChIJD5-s6GQxMTARpimNZc91Ruk,Palm Beach Seafood Medan,4.9,PRICE_LEVEL_UNSPECIFIED,Indoor,3.582306,98.67496899999999,restaurant food point of interest establishment
ChIJXbwgCgcxMTARN65D-OLK7eY,Juro ramen,4.9,PRICE_LEVEL_UNSPECIFIED,Indoor,3.5880642,98.67916559999999,restaurant ramen restaurant cocktail bar japanese izakaya restaurant bar japanese restaurant food point of interest establishment
ChIJsUmcZI4xMTAR7jELO4_z5KU,Taipan Restaurant,4.7,PRICE_LEVEL_EXPENSIVE,Indoor,3.5936759000000005,98.67589149999999,chinese restaurant dim sum restaurant cantonese restaurant restaurant food point of interest establishment
ChIJS6U6gskxMTARct5fEo3hbbM,Tip Top Restaurant,4.4,PRICE_LEVEL_MODERATE,Indoor,3.5859036,98.6797125,restaurant indonesian restaurant food point of interest establishment
ChIJf2ChD88xMTARmyPLaycMwRg,Wisma Benteng Restaurant,4.5,PRICE_LEVEL_MODERATE,Indoor,3.5901562000000005,98.6730503,chinese restaurant restaurant food point of interest establishment
ChIJE66l_cMxMTARoWpytQLhY1Q,BISTRONOMIX,4.6,PRICE_LEVEL_MODERATE,Indoor,3.5958954999999997,98.67650770000002,cafe bar food point of interest establishment
ChIJAY9IgMExMTARXu913kec3y4,Sari Laut Nelayan,4.6,PRICE_LEVEL_EXPENSIVE,Indoor,3.5979166,98.67665649999999,seafood restaurant dim sum restaurant cantonese restaurant chinese restaurant restaurant food point of interest establishment
ChIJl0jtfjYwMTAR0nUky8AA2_s,The Thirty-Six,4.6,PRICE_LEVEL_EXPENSIVE,Indoor,3.5752286,98.67969869999999,cafe coffee shop food store restaurant food store point of interest establishment
ChIJCRiDPCwwMTARQt1DVxXBklk,Sajian Bhinneka,4.4,PRICE_LEVEL_MODERATE,Indoor,3.5759250999999996,98.6668378,indonesian restaurant family restaurant restaurant food point of interest establishment
ChIJ3U3zlw0xMTARo-n_Is9eXTc,Vcontinental Delipark,4.7,PRICE_LEVEL_UNSPECIFIED,Indoor,3.5942505,98.67464939999999,restaurant food point of interest establishment
ChIJIWuoC5YxMTAR57ADOuX4Vk4,Tengah People & Place,4.5,PRICE_LEVEL_MODERATE,Outdoor,3.5874265,98.6822479,restaurant park food point of interest establishment
ChIJv_OhW8IxMTARLnT1SmUQwJg,Jurung Jumbo Seafood Restaurant,4.5,PRICE_LEVEL_EXPENSIVE,Indoor,3.5952498999999998,98.6761001,seafood restaurant chinese restaurant restaurant food point of interest establishment
ChIJ3VkPs8sxMTARO-CUXExw20o,Rumah Makan Tabona,4.6,PRICE_LEVEL_MODERATE,Indoor,3.5817780999999997,98.6814979,indonesian restaurant diner restaurant food point of interest establishment
